Ore Name,ItemStack,Item ID,Display Name,Wildcard
dustTinyCadmium,1xitem.aobd.dustTinyCadmium@0,aobd:dustTinyCadmium,小撮Cadmium粉,false
dustTinyCaesium137,1xitem.powder_cs137_tiny@0,hbm:item.powder_cs137_tiny,小撮铯-137粉,false
dustTinyCarmot,1xitem.aobd.dustTinyCarmot@0,aobd:dustTinyCarmot,小撮耀金粉,false
dustTinyCerium,1xitem.powder_cerium_tiny@0,hbm:item.powder_cerium_tiny,小撮铈粉,false
dustTinyCeruclase,1xitem.aobd.dustTinyCeruclase@0,aobd:dustTinyCeruclase,小撮暗影秘银粉,false
dustTinyChromium,1xitem.aobd.dustTinyChromium@0,aobd:dustTinyChromium,小撮Chromium粉,false
dustTinyCoal,1xitem.powder_coal_tiny@0,hbm:item.powder_coal_tiny,小撮煤粉,false
dustTinyCobalt,1xitem.powder_cobalt_tiny@0,hbm:item.powder_cobalt_tiny,小撮钴粉,false
dustTinyColtan,1xitem.aobd.dustTinyColtan@0,aobd:dustTinyColtan,小撮Coltan粉,false
dustTinyCopper,1xic2.itemDustSmall@1,IC2:itemDustSmall,小撮铜粉,false
dustTinyCs137,1xitem.powder_cs137_tiny@0,hbm:item.powder_cs137_tiny,小撮铯-137粉,false
dustTinyCurium,1xitem.aobd.dustTinyCurium@0,aobd:dustTinyCurium,小撮Curium粉,false
dustTinyDaffergon,1xitem.aobd.dustTinyDaffergon@0,aobd:dustTinyDaffergon,小撮Daffergon粉,false
dustTinyDeepIron,1xitem.aobd.dustTinyDeepIron@0,aobd:dustTinyDeepIron,小撮深铁粉,false
dustTinyDraconium,1xitem.aobd.dustTinyDraconium@0,aobd:dustTinyDraconium,小撮Draconium粉,false
dustTinyElnTungsten,1xitem.aobd.dustTinyElnTungsten@0,aobd:dustTinyElnTungsten,小撮钨粉,false
dustTinyEximite,1xitem.aobd.dustTinyEximite@0,aobd:dustTinyEximite,小撮虚空粉,false
dustTinyFzDarkIron,1xitem.aobd.dustTinyFzDarkIron@0,aobd:dustTinyFzDarkIron,小撮玄铁粉,false
dustTinyGermanium,1xitem.aobd.dustTinyGermanium@0,aobd:dustTinyGermanium,小撮Germanium粉,false
dustTinyGold,1xic2.itemDustSmall@2,IC2:itemDustSmall,小撮金粉,false
dustTinyI131,1xitem.powder_i131_tiny@0,hbm:item.powder_i131_tiny,小撮碘-131粉,false
dustTinyIgnatius,1xitem.aobd.dustTinyIgnatius@0,aobd:dustTinyIgnatius,小撮伊格内休斯粉,false
dustTinyIndium,1xitem.aobd.dustTinyIndium@0,aobd:dustTinyIndium,小撮Indium粉,false
dustTinyInfuscolium,1xitem.aobd.dustTinyInfuscolium@0,aobd:dustTinyInfuscolium,小撮魔金粉,false
dustTinyIodine131,1xitem.powder_i131_tiny@0,hbm:item.powder_i131_tiny,小撮碘-131粉,false
dustTinyIridium,1xitem.aobd.dustTinyIridium@0,aobd:dustTinyIridium,小撮Iridium粉,false
dustTinyIron,1xic2.itemDustSmall@0,IC2:itemDustSmall,小撮铁粉,false
dustTinyKalendrite,1xitem.aobd.dustTinyKalendrite@0,aobd:dustTinyKalendrite,小撮幽冥魂粉,false
dustTinyLanthanum,1xitem.powder_lanthanium_tiny@0,hbm:item.powder_lanthanium_tiny,小撮镧粉,false
dustTinyLapis,1xic2.itemDustSmall@9,IC2:itemDustSmall,小撮青金石粉,false
dustTinyLead,1xic2.itemDustSmall@5,IC2:itemDustSmall,小撮铅粉,false
dustTinyLemurite,1xitem.aobd.dustTinyLemurite@0,aobd:dustTinyLemurite,小撮利莫利亚粉,false
dustTinyLithium,1xic2.itemDustSmall@7,IC2:itemDustSmall,小撮锂粉,false
dustTinyLithium,1xitem.powder_lithium_tiny@0,hbm:item.powder_lithium_tiny,小撮锂粉,false
dustTinyMagnesium,1xitem.aobd.dustTinyMagnesium@0,aobd:dustTinyMagnesium,小撮Magnesium粉,false
dustTinyManganese,1xitem.aobd.dustTinyManganese@0,aobd:dustTinyManganese,小撮Manganese粉,false
dustTinyMeutoite,1xitem.aobd.dustTinyMeutoite@0,aobd:dustTinyMeutoite,小撮龙魂石粉,false
dustTinyMidasium,1xitem.aobd.dustTinyMidasium@0,aobd:dustTinyMidasium,小撮溶火金粉,false
dustTinyMikhail,1xitem.aobd.dustTinyMikhail@0,aobd:dustTinyMikhail,小撮Mikhail粉,false
dustTinyMithril,1xitem.aobd.dustTinyMithril@0,aobd:dustTinyMithril,小撮秘银粉,false
dustTinyNeodymium,1xitem.powder_neodymium_tiny@0,hbm:item.powder_neodymium_tiny,小撮钕粉,false
dustTinyNeptunium,1xitem.aobd.dustTinyNeptunium@0,aobd:dustTinyNeptunium,小撮Neptunium粉,false
dustTinyNickel,1xitem.aobd.dustTinyNickel@0,aobd:dustTinyNickel,小撮镍粉,false
dustTinyNiobium,1xitem.powder_niobium_tiny@0,hbm:item.powder_niobium_tiny,小撮铌粉,false
dustTinyObsidian,1xic2.itemDustSmall@10,IC2:itemDustSmall,小撮黑曜石粉,false
dustTinyOrichalcum,1xitem.aobd.dustTinyOrichalcum@0,aobd:dustTinyOrichalcum,小撮奥利哈尔钢粉,false
dustTinyOsmium,1xitem.aobd.dustTinyOsmium@0,aobd:dustTinyOsmium,小撮锇粉,false
dustTinyOureclase,1xitem.aobd.dustTinyOureclase@0,aobd:dustTinyOureclase,小撮地晶粉,false
dustTinyPlatinum,1xitem.aobd.dustTinyPlatinum@0,aobd:dustTinyPlatinum,小撮铂粉,false
dustTinyPlutonium,1xitem.aobd.dustTinyPlutonium@0,aobd:dustTinyPlutonium,小撮Plutonium粉,false
dustTinyPrometheum,1xitem.aobd.dustTinyPrometheum@0,aobd:dustTinyPrometheum,小撮幻金粉,false
dustTinyReiium,1xitem.aobd.dustTinyReiium@0,aobd:dustTinyReiium,小撮Reiium粉,false
dustTinyRubracium,1xitem.aobd.dustTinyRubracium@0,aobd:dustTinyRubracium,小撮褐铜粉,false
dustTinyRutile,1xitem.aobd.dustTinyRutile@0,aobd:dustTinyRutile,小撮金红石粉,false
dustTinySanguinite,1xitem.aobd.dustTinySanguinite@0,aobd:dustTinySanguinite,小撮狱炎粉,false
dustTinySchrabidium,1xitem.aobd.dustTinySchrabidium@0,aobd:dustTinySchrabidium,小撮Schrabidium粉,false
dustTinyShadowIron,1xitem.aobd.dustTinyShadowIron@0,aobd:dustTinyShadowIron,小撮暗影铁粉,false
dustTinySilver,1xic2.itemDustSmall@4,IC2:itemDustSmall,小撮银粉,false
dustTinySpinel,1xitem.aobd.dustTinySpinel@0,aobd:dustTinySpinel,小撮Spinel粉,false
dustTinySr90,1xitem.powder_sr90_tiny@0,hbm:item.powder_sr90_tiny,小撮锶-90粉末,false
dustTinyStarmetal,1xitem.aobd.dustTinyStarmetal@0,aobd:dustTinyStarmetal,小撮Starmetal粉,false
dustTinySteel,1xitem.powder_steel_tiny@0,hbm:item.powder_steel_tiny,小撮钢粉,false
dustTinyStrontium90,1xitem.powder_sr90_tiny@0,hbm:item.powder_sr90_tiny,小撮锶-90粉末,false
dustTinySulfur,1xic2.itemDustSmall@6,IC2:itemDustSmall,小撮硫粉,false
dustTinyTh232,1xitem.aobd.dustTinyTh232@0,aobd:dustTinyTh232,小撮Th232粉,false
dustTinyThorium,1xitem.aobd.dustTinyThorium@0,aobd:dustTinyThorium,小撮Thorium粉,false
dustTinyThorium232,1xitem.aobd.dustTinyThorium232@0,aobd:dustTinyThorium232,小撮Thorium232粉,false
dustTinyTin,1xic2.itemDustSmall@3,IC2:itemDustSmall,小撮锡粉,false
dustTinyTitanium,1xitem.aobd.dustTinyTitanium@0,aobd:dustTinyTitanium,小撮钛粉,false
dustTinyTritanium,1xitem.aobd.dustTinyTritanium@0,aobd:dustTinyTritanium,小撮Tritanium粉,false
dustTinyTungsten,1xitem.aobd.dustTinyTungsten@0,aobd:dustTinyTungsten,小撮钨粉,false
dustTinyUnobtainium,1xitem.aobd.dustTinyUnobtainium@0,aobd:dustTinyUnobtainium,小撮Unobtainium粉,false
dustTinyUranium,1xitem.aobd.dustTinyUranium@0,aobd:dustTinyUranium,小撮铀粉,false
dustTinyVanady,1xitem.aobd.dustTinyVanady@0,aobd:dustTinyVanady,小撮Vanady粉,false
dustTinyVerticium,1xitem.aobd.dustTinyVerticium@0,aobd:dustTinyVerticium,小撮Verticium粉,false
dustTinyVulcanite,1xitem.aobd.dustTinyVulcanite@0,aobd:dustTinyVulcanite,小撮熔岩结晶粉,false
dustTinyVyroxeres,1xitem.aobd.dustTinyVyroxeres@0,aobd:dustTinyVyroxeres,小撮幽冥剧毒晶粉,false
dustTinyWeidanium,1xitem.aobd.dustTinyWeidanium@0,aobd:dustTinyWeidanium,小撮Weidanium粉,false
dustTinyXe135,1xitem.powder_xe135_tiny@0,hbm:item.powder_xe135_tiny,小撮氙-135粉,false
dustTinyXenon135,1xitem.powder_xe135_tiny@0,hbm:item.powder_xe135_tiny,小撮氙-135粉,false
dustTinyYellorium,1xitem.aobd.dustTinyYellorium@0,aobd:dustTinyYellorium,小撮黄铀粉,false
dustTinyZinc,1xitem.aobd.dustTinyZinc@0,aobd:dustTinyZinc,小撮锌粉,false
dustTinyZirconium,1xitem.aobd.dustTinyZirconium@0,aobd:dustTinyZirconium,小撮Zirconium粉,false
dustTitanium,1xitem.dust@7,libVulpes:libVulpesproductdust,钛 粉,false
dustTitanium,1xitem.itemDusts@22,clayium:itemDusts,钛粉,false
dustTitanium,1xitem.dust@10,industrialupgrade:iudust,钛粉,false
dustTitanium,1xitem.dust@15,Magneticraft:item.dust,钛粉,false
dustTitanium,1xitem.powder_titanium@0,hbm:item.powder_titanium,钛粉,false
dustTitaniumAluminide,1xitem.dust@0,advancedRocketry:advancedRocketryproductdust,钛铝合金 粉,false
dustTitaniumIridium,1xitem.dust@1,advancedRocketry:advancedRocketryproductdust,钛铱合金 粉,false
dustTritanium,1xitem.tritanium_dust@0,mo:tritanium_dust,钛金粉,false
dustTungsten,1xitem.dust@3,industrialupgrade:iudust,钨粉,false
dustTungsten,1xitem.dust@4,Magneticraft:item.dust,钨粉,false
dustTungsten,1xitem.item.modingots@21,RotaryCraft:rotarycraft_item_modingots,Tungsten Dust,false
dustTungsten,1xitem.powder_tungsten@0,hbm:item.powder_tungsten,钨粉,false
dustUltimateAlloy,1xitem.itemDusts@258,clayium:itemDusts,终极合金粉,false
dustUnobtainium,1xitem.powder_unobtainium@0,hbm:item.powder_unobtainium,难得素粉,false
dustUranium,1xitem.ingot@4,BigReactors:BRIngot,黄铀粉,false
dustUranium,1xitem.dust@7,Magneticraft:item.dust,铀粉,false
dustUranium,1xitem.null@101,Techguns:TechgunsAmmo,黄饼,false
dustUranium,1xitem.powder_uranium@0,hbm:item.powder_uranium,铀粉,false
dustVanadoalumite,1xitem.alloysdust@6,industrialupgrade:alloysdust,钒铝合金粉,false
dustVanady,1xitem.dust@2,industrialupgrade:iudust,钒粉,false
dustVerticium,1xitem.powder_verticium@0,hbm:item.powder_verticium,韦德赛粉,false
dustVinteum,1xitem.item.modingots@59,RotaryCraft:rotarycraft_item_modingots,Vinteum Dust,false
dustVitalium,1xitem.alloysdust@7,industrialupgrade:alloysdust,Vitalium合金粉,false
dustVulcanite,1xitem.metal.item.nether.dust@8,Metallurgy:nether.dust,熔岩结晶粉,false
dustVulcanite,1xitem.dustUnknown@37,bcadditions:dust,能量粉,false
dustVyroxeres,1xitem.metal.item.nether.dust@4,Metallurgy:nether.dust,幽冥剧毒晶粉,false
dustVyroxeres,1xitem.dustUnknown@33,bcadditions:dust,能量粉,false
dustWeidanium,1xitem.powder_weidanium@0,hbm:item.powder_weidanium,魏丹粉,false
dustWheat,1xitem.appliedenergistics2.ItemMaterial@4,appliedenergistics2:item.ItemMultiMaterial,面粉,false
dustWheat,1xitem.itemPowderIngot@8,EnderIO:itemPowderIngot,面粉,false
dustWood,1xitem.defeatedcrow.dustWood@0,DCsAppleMilk:defeatedcrow.dustWood,木屑,false
dustWood,1xitem.thermalexpansion.material@512,ThermalExpansion:material,锯末,false
dustWood,1xitem.Sawdust@0,Mekanism:Sawdust,锯屑,false
dustWood,1xitem.item.powder@3,RotaryCraft:rotarycraft_item_powders,木浆粉,false
dustWorkersAlloy,1xitem.powder_desh@0,hbm:item.powder_desh,Desh粉,false
dustXe135,1xitem.powder_xe135@0,hbm:item.powder_xe135,氙-135粉,false
dustXenon135,1xitem.powder_xe135@0,hbm:item.powder_xe135,氙-135粉,false
dustYellorium,1xitem.ingot@4,BigReactors:BRIngot,黄铀粉,false
dustYellorium,1xitem.dustUnknown@84,bcadditions:dust,能量粉,false
dustZK60A,1xitem.itemDusts@1313,clayium:itemDusts,ZK60A合金粉,false
dustZinc,1xitem.metal.item.precious.dust@0,Metallurgy:precious.dust,锌粉,false
dustZinc,1xitem.itemDusts@30,clayium:itemDusts,锌粉,false
dustZinc,1xitem.dust@15,industrialupgrade:iudust,锌粉,false
dustZinc,1xitem.dust@12,Magneticraft:item.dust,锌粉,false
dustZinc,1xitem.dustUnknown@42,bcadditions:dust,能量粉,false
dustZincalminium,1xitem.itemDusts@1344,clayium:itemDusts,锌铝化合粉,false
dustZinconium,1xitem.itemDusts@1345,clayium:itemDusts,锌锆化合粉,false
dustZirconium,1xitem.itemDusts@40,clayium:itemDusts,锆粉,false
dustZirconium,1xitem.powder_zirconium@0,hbm:item.powder_zirconium,锆粉,false
dye,1xitem.dyePowder@32767,minecraft:dye,(wildcard),true
dye,1xitem.chemical_dye@32767,hbm:item.chemical_dye,(wildcard),true
dye,1xitem.crayon@32767,hbm:item.crayon,(wildcard),true
dye,1xitem.cinnebar@0,hbm:item.cinnebar,朱砂,false
dye,1xitem.sulfur@0,hbm:item.sulfur,硫黄,false
dye,1xitem.powder_coal@0,hbm:item.powder_coal,煤粉,false
dye,1xitem.powder_lignite@0,hbm:item.powder_lignite,褐煤粉,false
dye,1xitem.powder_titanium@0,hbm:item.powder_titanium,钛粉,false
dye,1xitem.fluorite@0,hbm:item.fluorite,萤石晶体.name,false
dye,1xitem.powder_lapis@0,hbm:item.powder_lapis,青金石粉,false
dye,1xitem.oil_tar@32767,hbm:item.oil_tar,(wildcard),true
dye,1xitem.powder_cadmium@0,hbm:item.powder_cadmium,Cadmium Powder,false
dyeBlack,1xitem.dyePowder@0,minecraft:dye,墨囊,false
dyeBlack,1xitem.dye@15,Botania:dye,黑色花粉,false
dyeBlack,1xitem.defeatedcrow.inkStick@0,DCsAppleMilk:defeatedcrow.inkStick,墨棒,false
dyeBlack,1xitem.thermalfoundation.material@2,ThermalFoundation:material,煤粉,false
dyeBlack,1xitem.thermalfoundation.material@3,ThermalFoundation:material,炭粉,false
dyeBlack,1xitem.misc@9,BiomesOPlenty:misc,黑色染料,false
dyeBlack,1xitem.extrabiomes.dye@0,ExtrabiomesXL:extrabiomes.dye,黑色染料,false
dyeBlack,1xitem.null@0,ThaumicHorizons:inkEgg,暗黑鸡蛋,false
dyeBlack,1xitem.dye.item@0,ChromatiCraft:chromaticraft_item_dye,￼ȃKuro 树染料,false
dyeBlack,1xitem.chemical_dye@0,hbm:item.chemical_dye,化学染料（黑色）,false
dyeBlack,1xitem.crayon@0,hbm:item.crayon,黑色蜡笔,false
dyeBlack,1xitem.powder_coal@0,hbm:item.powder_coal,煤粉,false
dyeBlack,1xitem.oil_tar@0,hbm:item.oil_tar,焦油,false
dyeBlack,1xitem.oil_tar@1,hbm:item.oil_tar,裂化焦油,false
dyeBlackCrystal,1xtile.crystal.cave@0,ChromatiCraft:chromaticraft_block_crystal,￼ȃKuro 洞穴水晶,false
dyeBlackCrystalShard,1xitem.crystal.shard@0,ChromatiCraft:chromaticraft_item_shard,￼ȃKuro 水晶碎片,false
dyeBlue,1xitem.dyePowder@4,minecraft:dye,青金石,false
dyeBlue,1xitem.dye@11,Botania:dye,蓝色花粉,false
dyeBlue,1xitem.barleyFood@8,Natura:barleyFood,蓝色颜料,false
dyeBlue,1xitem.misc@5,BiomesOPlenty:misc,蓝色染料,false
dyeBlue,1xitem.extrabiomes.dye@1,ExtrabiomesXL:extrabiomes.dye,蓝色染料,false
dyeBlue,1xitem.dye.item@4,ChromatiCraft:chromaticraft_item_dye,￼ȃNila 树染料,false
dyeBlue,1xitem.item.modingots@32,RotaryCraft:rotarycraft_item_modingots,Nether Lapis Item,false
dyeBlue,1xitem.item.modingots@54,RotaryCraft:rotarycraft_item_modingots,Sodalite Item,false
dyeBlue,1xitem.chemical_dye@4,hbm:item.chemical_dye,化学染料（蓝色）,false
dyeBlue,1xitem.crayon@4,hbm:item.crayon,蓝色蜡笔,false
dyeBlue,1xitem.powder_lapis@0,hbm:item.powder_lapis,青金石粉,false
dyeBlueCrystal,1xtile.crystal.cave@4,ChromatiCraft:chromaticraft_block_crystal,￼ȃNila 洞穴水晶,false
dyeBlueCrystalShard,1xitem.crystal.shard@4,ChromatiCraft:chromaticraft_item_shard,￼ȃNila 水晶碎片,false
dyeBrown,1xitem.dyePowder@3,minecraft:dye,可可豆,false
dyeBrown,1xitem.dye@12,Botania:dye,棕色花粉,false
dyeBrown,1xitem.mfr.fertilizer@0,MineFactoryReloaded:fertilizer,工业肥料,false
dyeBrown,1xitem.misc@6,BiomesOPlenty:misc,棕色染料,false
dyeBrown,1xitem.extrabiomes.dye@2,ExtrabiomesXL:extrabiomes.dye,棕色染料,false
dyeBrown,1xitem.dye.item@3,ChromatiCraft:chromaticraft_item_dye,￼ȃRuskea 树染料,false
dyeBrown,1xitem.chemical_dye@3,hbm:item.chemical_dye,化学染料（棕色）,false
dyeBrown,1xitem.crayon@3,hbm:item.crayon,棕色蜡笔,false
dyeBrown,1xitem.powder_lignite@0,hbm:item.powder_lignite,褐煤粉,false
dyeBrown,1xitem.oil_tar@3,hbm:item.oil_tar,木馏油,false
dyeBrownCrystal,1xtile.crystal.cave@3,ChromatiCraft:chromaticraft_block_crystal,￼ȃRuskea 洞穴水晶,false
dyeBrownCrystalShard,1xitem.crystal.shard@3,ChromatiCraft:chromaticraft_item_shard,￼ȃRuskea 水晶碎片,false
dyeCeramicBlack,1xitem.mfr.ceramicdye@15,MineFactoryReloaded:ceramicdye,陶瓷颜料(黑色),false
dyeCeramicBlue,1xitem.mfr.ceramicdye@11,MineFactoryReloaded:ceramicdye,陶瓷颜料(蓝色),false
dyeCeramicBrown,1xitem.mfr.ceramicdye@12,MineFactoryReloaded:ceramicdye,陶瓷颜料(棕色),false
dyeCeramicCyan,1xitem.mfr.ceramicdye@9,MineFactoryReloaded:ceramicdye,陶瓷颜料(青色),false
dyeCeramicGray,1xitem.mfr.ceramicdye@7,MineFactoryReloaded:ceramicdye,陶瓷颜料(灰色),false
dyeCeramicGreen,1xitem.mfr.ceramicdye@13,MineFactoryReloaded:ceramicdye,陶瓷颜料(绿色),false
dyeCeramicLightBlue,1xitem.mfr.ceramicdye@3,MineFactoryReloaded:ceramicdye,陶瓷颜料(浅蓝色),false
dyeCeramicLightGray,1xitem.mfr.ceramicdye@8,MineFactoryReloaded:ceramicdye,陶瓷颜料(浅灰色),false
dyeCeramicLime,1xitem.mfr.ceramicdye@5,MineFactoryReloaded:ceramicdye,陶瓷颜料(柠檬色),false
dyeCeramicMagenta,1xitem.mfr.ceramicdye@2,MineFactoryReloaded:ceramicdye,陶瓷颜料(品红色),false
dyeCeramicOrange,1xitem.mfr.ceramicdye@1,MineFactoryReloaded:ceramicdye,陶瓷颜料(橙色),false
dyeCeramicPink,1xitem.mfr.ceramicdye@6,MineFactoryReloaded:ceramicdye,陶瓷颜料(粉色),false
dyeCeramicPurple,1xitem.mfr.ceramicdye@10,MineFactoryReloaded:ceramicdye,陶瓷颜料(紫色),false
dyeCeramicRed,1xitem.mfr.ceramicdye@14,MineFactoryReloaded:ceramicdye,陶瓷颜料(红色),false
dyeCeramicWhite,1xitem.mfr.ceramicdye@0,MineFactoryReloaded:ceramicdye,陶瓷颜料(白色),false
dyeCeramicYellow,1xitem.mfr.ceramicdye@4,MineFactoryReloaded:ceramicdye,陶瓷颜料(黄色),false
dyeCrystal,1xtile.crystal.cave@0,ChromatiCraft:chromaticraft_block_crystal,￼ȃKuro 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@1,ChromatiCraft:chromaticraft_block_crystal,￼ȃKarmir 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@2,ChromatiCraft:chromaticraft_block_crystal,￼ȃKijani 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@3,ChromatiCraft:chromaticraft_block_crystal,￼ȃRuskea 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@4,ChromatiCraft:chromaticraft_block_crystal,￼ȃNila 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@5,ChromatiCraft:chromaticraft_block_crystal,￼ȃZambarau 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@6,ChromatiCraft:chromaticraft_block_crystal,￼ȃVadali 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@7,ChromatiCraft:chromaticraft_block_crystal,￼ȃArgia 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@8,ChromatiCraft:chromaticraft_block_crystal,￼ȃYkri 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@9,ChromatiCraft:chromaticraft_block_crystal,￼ȃRuzova 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@10,ChromatiCraft:chromaticraft_block_crystal,￼ȃAsveste 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@11,ChromatiCraft:chromaticraft_block_crystal,￼ȃKitrino 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@12,ChromatiCraft:chromaticraft_block_crystal,￼ȃGalazio 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@13,ChromatiCraft:chromaticraft_block_crystal,￼ȃKurauri 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@14,ChromatiCraft:chromaticraft_block_crystal,￼ȃPortokali 洞穴水晶,false
dyeCrystal,1xtile.crystal.cave@15,ChromatiCraft:chromaticraft_block_crystal,￼ȃTahara 洞穴水晶,false
dyeCyan,1xitem.dyePowder@6,minecraft:dye,青色染料,false
dyeCyan,1xitem.dye@9,Botania:dye,青色花粉,false
dyeCyan,1xitem.dye.item@6,ChromatiCraft:chromaticraft_item_dye,￼ȃVadali 树染料,false
dyeCyan,1xitem.chemical_dye@6,hbm:item.chemical_dye,化学染料（青色）,false
dyeCyan,1xitem.crayon@6,hbm:item.crayon,青色蜡笔,false
dyeCyan,1xitem.oil_tar@4,hbm:item.oil_tar,Chlorinated Petroleum Wax,false
dyeCyanCrystal,1xtile.crystal.cave@6,ChromatiCraft:chromaticraft_block_crystal,￼ȃVadali 洞穴水晶,false
dyeCyanCrystalShard,1xitem.crystal.shard@6,ChromatiCraft:chromaticraft_item_shard,￼ȃVadali 水晶碎片,false
dyeGray,1xitem.dyePowder@8,minecraft:dye,灰色染料,false
dyeGray,1xitem.dye@7,Botania:dye,灰色花粉,false
dyeGray,1xitem.dye.item@8,ChromatiCraft:chromaticraft_item_dye,￼ȃYkri 树染料,false
dyeGray,1xitem.chemical_dye@8,hbm:item.chemical_dye,化学染料（灰色）,false
dyeGray,1xitem.crayon@8,hbm:item.crayon,灰色蜡笔,false
dyeGray,1xitem.oil_tar@2,hbm:item.oil_tar,煤焦油,false
